,id,web,today,title,price,hours,tech,bz,lan,others,type,all_city,taipei_dist,address,weekday,weekends,start_time,end_time
14100,14100,1111進修網,2020-07-28,土木工程技師學分班－鋼結構設計,8055.0,,,,,1,offline,taipei,大安區,,,,,
14101,14101,1111進修網,2020-07-28,結構工程技師學分班－鋼結構設計,8055.0,,,,,1,offline,taipei,大安區,,,,,
14102,14102,1111進修網,2020-07-28,社會工作師學分班,60000.0,,,,,1,offline,kaohsiung,,,,,,
14103,14103,1111進修網,2020-07-28,綜合營造業專任工程人員必修學分班－材料力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14104,14104,1111進修網,2020-07-28,大地工程技師學分班－材料力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14105,14105,1111進修網,2020-07-28,土木工程技師學分班－工程力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14106,14106,1111進修網,2020-07-28,冷凍空調技師學分班－全修,42960.0,,,,,1,offline,taipei,大安區,,,,,
14107,14107,1111進修網,2020-07-28,社會工作師學分班-社會心理學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14108,14108,1111進修網,2020-07-28,結構工程技師學分班－工程力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14109,14109,1111進修網,2020-07-28,水土保持技師學分班－工程力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14110,14110,1111進修網,2020-07-28,土木工程技師學分班－工程力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14111,14111,1111進修網,2020-07-28,大地工程技師學分班－材料力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14112,14112,1111進修網,2020-07-28,冷凍空調技師學分班－空調工程與設計,8055.0,,,,,1,offline,taipei,大安區,,,,,
14113,14113,1111進修網,2020-07-28,水土保持技師學分班－工程力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14114,14114,1111進修網,2020-07-28,綜合營造業專任工程人員必修學分班－土壤力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14115,14115,1111進修網,2020-07-28,土木工程技師學分班－土壤力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14116,14116,1111進修網,2020-07-28,大地工程技師學分班－土壤力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14117,14117,1111進修網,2020-07-28,大地工程技師學分班－土壤力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14118,14118,1111進修網,2020-07-28,社會工作師學分班,60000.0,,,,,1,offline,kaohsiung,,,,,,
14119,14119,1111進修網,2020-07-28,社會工作師學分班-社會個案工作,8055.0,,,,,1,offline,taipei,大安區,,,,,
14120,14120,1111進修網,2020-07-28,結構工程技師學分班－土壤力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14121,14121,1111進修網,2020-07-28,土木工程技師學分班－土壤力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14122,14122,1111進修網,2020-07-28,冷凍空調技師學分班－冷凍工程與設計,8055.0,,,,,1,offline,taipei,大安區,,,,,
14123,14123,1111進修網,2020-07-28,社會工作師學分班-社會福利行政,8055.0,,,,,1,offline,taipei,大安區,,,,,
14124,14124,1111進修網,2020-07-28,土木工程技師學分班－工程材料,8055.0,,,,,1,offline,taipei,大安區,,,,,
14125,14125,1111進修網,2020-07-28,土木工程技師學分班－工程材料,8055.0,,,,,1,offline,taipei,大安區,,,,,
14126,14126,1111進修網,2020-07-28,【專長探索中心】生技課程,4980.0,,,,,1,offline,kaohsiung,,,,,,
14127,14127,1111進修網,2020-07-28,冷凍空調技師學分班－電工學,5370.0,,,,,1,offline,taipei,大安區,,,,,
14128,14128,1111進修網,2020-07-28,【專長探索中心】生技營,4980.0,,,,,1,offline,taipei,大安區,,,,,
14129,14129,1111進修網,2020-07-28,消防設備人員學分班－電工學,5370.0,,,,,1,offline,taipei,大安區,,,,,
14130,14130,1111進修網,2020-07-28,【專長探索中心】生技課程,4980.0,,,,,1,offline,kaohsiung,,,,,,
14131,14131,1111進修網,2020-07-28,社會工作師學分班-人類行為與社會環境,8055.0,,,,,1,offline,taipei,大安區,,,,,
14132,14132,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14133,14133,1111進修網,2020-07-28,嬰幼兒音樂手語教保人員檢定班,3500.0,,,LIS,,0,offline,taichung,,,,,,
14134,14134,1111進修網,2020-07-28,德語師資養成班,25000.0,,,,DE,0,offline,taipei,大安區,,,,,
14135,14135,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14136,14136,1111進修網,2020-07-28,一般行政職系學分班,7500.0,,,,,1,offline,taichung,,,,,,
14137,14137,1111進修網,2020-07-28,土木工程技師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14138,14138,1111進修網,2020-07-28,社會工作師學分班,60000.0,,,,,1,offline,kaohsiung,,,,,,
14139,14139,1111進修網,2020-07-28,社會工作師學分班,60000.0,,,,,1,offline,kaohsiung,,,,,,
14140,14140,1111進修網,2020-07-28,一般行政職系學分班,7500.0,,,,,1,offline,taichung,,,,,,
14141,14141,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14142,14142,1111進修網,2020-07-28,國際美國村,8800.0,,,,,1,offline,taipei,中正區,,,,,
14143,14143,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14144,14144,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14145,14145,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14146,14146,1111進修網,2020-07-28,消防設備人員學分班,7500.0,,,,,1,offline,taichung,,,,,,
14147,14147,1111進修網,2020-07-28,消防設備人員學分班,52500.0,,,,,1,offline,taichung,,,,,,
14148,14148,1111進修網,2020-07-28,吸睛教學技巧實戰培訓班,8500.0,,,,,1,offline,taipei,大安區,,,,,
14149,14149,1111進修網,2020-07-28,黏土捏塑師資證照班-初階班（一）,5500.0,,,LIS,,0,offline,taipei,大安區,,,,,
14150,14150,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14151,14151,1111進修網,2020-07-28,環資技術職系轉換學分班,8055.0,,,,,1,offline,taipei,大安區,,,,,
14152,14152,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14153,14153,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14154,14154,1111進修網,2020-07-28,【專長探索中心】資訊營,4980.0,,,,,1,offline,taipei,中正區,,,,,
14155,14155,1111進修網,2020-07-28,【專長探索中心】醫學課程,4980.0,,,,,1,offline,kaohsiung,,,,,,
14156,14156,1111進修網,2020-07-28,【專長探索中心】資訊課程,4980.0,,,,,1,offline,kaohsiung,,,,,,
14157,14157,1111進修網,2020-07-28,【專長探索中心】醫學營,4980.0,,,,,1,offline,taipei,大安區,,,,,
14158,14158,1111進修網,2020-07-28,【專長探索中心】電機營,4980.0,,,,,1,offline,taipei,中正區,,,,,
14159,14159,1111進修網,2020-07-28,【專長探索中心】電機課程,4980.0,,,,,1,offline,kaohsiung,,,,,,
14160,14160,1111進修網,2020-07-28,【專長探索中心】資訊課程,4980.0,,,,,1,offline,kaohsiung,,,,,,
14161,14161,1111進修網,2020-07-28,【專長探索中心】電資課程,4980.0,,,,,1,offline,taipei,中正區,,,,,
14162,14162,1111進修網,2020-07-28,【專長探索中心】資訊營,4980.0,,,,,1,offline,taipei,中正區,,,,,
14163,14163,1111進修網,2020-07-28,【專長探索中心】電資課程,4980.0,,,,,1,offline,taipei,中正區,,,,,
14164,14164,1111進修網,2020-07-28,【專長探索中心】電機營,4980.0,,,,,1,offline,taipei,中正區,,,,,
14165,14165,1111進修網,2020-07-28,結構工程技師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14166,14166,1111進修網,2020-07-28,結構工程技師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14167,14167,1111進修網,2020-07-28,土木工程技師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14168,14168,1111進修網,2020-07-28,消防設備人員學分班,7500.0,,,,,1,offline,taichung,,,,,,
14169,14169,1111進修網,2020-07-28,民法研習,5400.0,,,,,1,offline,kaohsiung,,,,,,
14170,14170,1111進修網,2020-07-28,歡迎免費諮詢【卡內基】溝通人際精華班 台北 - 3...,,,,,,1,offline,taipei,中正區,,,,,
14171,14171,1111進修網,2020-07-28,【專長探索中心】自然組探索課程,4980.0,,,,,1,offline,taichung,,,,,,
14172,14172,1111進修網,2020-07-28,【專長探索中心】自然組探索營,4980.0,,,,,1,offline,taipei,中正區,,,,,
14173,14173,1111進修網,2020-07-28,【專長探索中心】-自然組探索課程,4980.0,,,,,1,offline,kaohsiung,,,,,,
14174,14174,1111進修網,2020-07-28,【專長探索中心】-自然組探索課程,4980.0,,,,,1,offline,kaohsiung,,,,,,
14175,14175,1111進修網,2020-07-28,找到全方位溝通能力、生活工作更平衡-【高雄班】...,,,,,,1,offline,kaohsiung,,,,,,
14176,14176,1111進修網,2020-07-28,【專長探索中心】自然組探索營,4980.0,,,,,1,offline,taipei,中正區,,,,,
14177,14177,1111進修網,2020-07-28,不動產估價師學分班,8055.0,,,,,1,offline,taichung,,,,,,
14178,14178,1111進修網,2020-07-28,不動產估價師學分班,8055.0,,,,,1,offline,taichung,,,,,,
14179,14179,1111進修網,2020-07-28,社會工作師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14180,14180,1111進修網,2020-07-28,國中數學師資訓練班,9000.0,,,,,1,offline,taichung,,,,,,
14181,14181,1111進修網,2020-07-28,社會工作師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14182,14182,1111進修網,2020-07-28,社會工作師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14183,14183,1111進修網,2020-07-28,社會工作師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14184,14184,1111進修網,2020-07-28,免費諮詢-職場關鍵能力【台南場】戴爾卡內基班-...,,,,,,1,offline,tainan,,,,,,
14185,14185,1111進修網,2020-07-28,不動產估價師學分班-不動產投資【平日單修】,8055.0,,,,,1,offline,taipei,大安區,,,,,
14186,14186,1111進修網,2020-07-28,不動產估價師學分班－平日全修,48330.0,,,,,1,offline,taipei,大安區,,,,,
14187,14187,1111進修網,2020-07-28,不動產估價師學分班-不動產投資【平日單修】,8055.0,,,,,1,offline,taipei,大安區,,,,,
14188,14188,1111進修網,2020-07-28,不動產估價師學分班-不動產估價理論【平日單修】,8055.0,,,,,1,offline,taipei,大安區,,,,,
14189,14189,1111進修網,2020-07-28,法律學分班-高雄,22500.0,,,,,1,offline,kaohsiung,,,,,,
14190,14190,1111進修網,2020-07-28,法律學分班-高雄,22500.0,,,,,1,offline,kaohsiung,,,,,,
14191,14191,1111進修網,2020-07-28,法律學分班-高雄,22500.0,,,,,1,offline,kaohsiung,,,,,,
14192,14192,1111進修網,2020-07-28,不動產估價師學分班-土地利用【平日單修】,8055.0,,,,,1,offline,taipei,大安區,,,,,
14193,14193,1111進修網,2020-07-28,不動產估價師學分班-土地利用【平日單修】,8055.0,,,,,1,offline,taipei,大安區,,,,,
14194,14194,1111進修網,2020-07-28,兒童全腦開發訓練師認證輔導【初階】,19800.0,,,,,1,offline,taipei,大安區,,,,,
14195,14195,1111進修網,2020-07-28,建立滋養的關係：原來愛是這個樣子,6000.0,,,,,1,offline,taipei,大安區,,,,,
14196,14196,1111進修網,2020-07-28,台中在職專班｜二技班 管理系 假日班【輕鬆完成...,2000.0,,,MGMT,,0,offline,taichung,,,,,,
14197,14197,1111進修網,2020-07-28,桃園在職專班｜企業管理系｜平日假日班【輕鬆取...,1900.0,,,MGMT,,0,offline,taoyuan ,,,,,,
14198,14198,1111進修網,2020-07-28,《夯！ 大學學歷輕鬆拿》高雄在職專班｜觀光休閒...,1996.0,,,,,1,offline,kaohsiung,,,,,,
14199,14199,1111進修網,2020-07-28,台北在職專班｜管理學系｜假日班【工作學業同時...,2000.0,,,MGMT,,0,offline,taipei,中正區,,,,,
14200,14200,1111進修網,2020-07-28,《夯！大學學歷輕鬆拿》 台中在職專班｜化妝品應...,1900.0,,,,,1,offline,taichung,,,,,,
14201,14201,1111進修網,2020-07-28,台中在職專班｜管理學系｜假日班【輕鬆就讀.完成...,2000.0,,,MGMT,,0,offline,taichung,,,,,,
14202,14202,1111進修網,2020-07-28,EMBA管理學院｜台中 週日在職專班【輕鬆取得碩士...,6000.0,,,MGMT,,0,offline,taichung,,,,,,
14203,14203,1111進修網,2020-07-28,《夯！ 大學學歷輕鬆拿》台中在職專班｜餐旅商務...,1900.0,,,,,1,offline,taichung,,,,,,
14204,14204,1111進修網,2020-07-28,台北在職專班｜資訊工程/資訊管理系 ｜平日&假日...,1900.0,,,MGMT,,0,offline,taipei,中正區,,,,,
14205,14205,1111進修網,2020-07-28,台北在職專班｜企業管理系｜平日&假日班【輕鬆取...,1900.0,,,MGMT,,0,offline,taipei,中正區,,,,,
14206,14206,1111進修網,2020-07-28,台北在職專班｜工業管理系 ｜平日&假日班【輕鬆...,1900.0,,,MGMT,,0,offline,taipei,中正區,,,,,
14207,14207,1111進修網,2020-07-28,桃園在職專班｜電機工程系 ｜平日&假日班【輕鬆...,1900.0,,,,,1,offline,taoyuan ,,,,,,
14208,14208,1111進修網,2020-07-28,【輕鬆取得碩士學歷】EMBA管理學院｜台北 週六在...,6000.0,,,MGMT,,0,offline,taipei,中正區,,,,,
14209,14209,1111進修網,2020-07-28,桃園在職專班｜機械系 ｜平日&假日班【輕鬆取得...,1900.0,,,,,1,offline,taoyuan ,,,,,,
14210,14210,1111進修網,2020-07-28,台中在職專班 【餐旅管理系】平日、假日班,1900.0,,,MGMT,,0,offline,taichung,,,,,,
14211,14211,1111進修網,2020-07-28,不動產估價師學分班-不動產估價實務【平日單修】,8055.0,,,,,1,offline,taipei,大安區,,,,,
14212,14212,1111進修網,2020-07-28,高雄在職專班｜智慧自動化工程系｜ 平日&假日班...,1996.0,,,,,1,offline,kaohsiung,,,,,,
14213,14213,1111進修網,2020-07-28,台中在職專班｜企業管理系 平日&假日班【工作學...,2000.0,,,MGMT,,0,offline,taichung,,,,,,
14214,14214,1111進修網,2020-07-28,《夯！ 大學學歷輕鬆拿》台中在職專班｜觀光休閒...,1900.0,,,,,1,offline,taichung,,,,,,
14215,14215,1111進修網,2020-07-28,台中在職專班 【管理學系】平日班,1900.0,,,MGMT,,0,offline,taichung,,,,,,
14216,14216,1111進修網,2020-07-28,台中在職專班｜智慧自動化工程系  平日&假日班【...,1900.0,,,,,1,offline,taichung,,,,,,
14217,14217,1111進修網,2020-07-28,桃園在職專班｜資訊工程/資訊管理系 ｜平日&假日...,1990.0,,,MGMT,,0,offline,taoyuan ,,,,,,
14218,14218,1111進修網,2020-07-28,【輕鬆取得碩士學歷】EMBA管理學院｜台中 週六在...,6000.0,,,MGMT,,0,offline,taichung,,,,,,
14219,14219,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14220,14220,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14221,14221,1111進修網,2020-07-28,環資技術職系轉換學分班,5370.0,,,,,1,offline,taipei,大安區,,,,,
14222,14222,1111進修網,2020-07-28,印度YAI國際瑜珈師資證照班,98000.0,,,LIS,,0,offline,taichung,,,,,,
14223,14223,1111進修網,2020-07-28,兒青芳香按摩證照,4600.0,,,LIS,,0,offline,taichung,,,,,,
14224,14224,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14225,14225,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14226,14226,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14227,14227,1111進修網,2020-07-28,會計碩士學分班,21600.0,,,FIN,,0,offline,taipei,中山區,,,,,
14228,14228,1111進修網,2020-07-28,109學年度第1學期公務人員進修轉職系學分班[學分...,,,,,,1,offline,taipei,中正區,,,,,
14229,14229,1111進修網,2020-07-28,法律系碩士學分班,,,,,,1,offline,taipei,中正區,,,,,
14230,14230,1111進修網,2020-07-28,醫事管理與法律爭議碩士學分班,,,,MGMT,,0,offline,taipei,中正區,,,,,
14231,14231,1111進修網,2020-07-28,鑑識科學學士學分班,,,,,,1,offline,taipei,中正區,,,,,
14232,14232,1111進修網,2020-07-28,媒體企劃師培訓班,12000.0,,,,,1,offline,taipei,大安區,,,,,
14233,14233,1111進修網,2020-07-28,國立臺北大學公共政策碩士學分班,27600.0,,,,,1,offline,taipei,中山區,,,,,
14234,14234,1111進修網,2020-07-28,著作權法_線上教學( 1091期 ),6000.0,,,,,1,offline,taipei,中正區,,,,,
14235,14235,1111進修網,2020-07-28,刑事訴訟法(C)_線上課程( 1091期 ),12000.0,,,,,1,offline,taipei,中正區,,,,,
14236,14236,1111進修網,2020-07-28,刑法(C)_線上課程( 1091期 ),12000.0,,,,,1,offline,taipei,中正區,,,,,
14237,14237,1111進修網,2020-07-28,國立臺北大學犯罪學碩士學分班,21600.0,,,,,1,offline,taipei,中山區,,,,,
14238,14238,1111進修網,2020-07-28,家事事件法＿酌採線上教學( 1091期 ),6000.0,,,,,1,offline,taipei,中正區,,,,,
14239,14239,1111進修網,2020-07-28,醫學系碩士班,,,,,,1,,,,,,,,
14240,14240,1111進修網,2020-07-28,教育學系博士班- 彈性上課，輕鬆取得文憑,,,,,,1,online,,,,,,,
14241,14241,1111進修網,2020-07-28,成本會計＿線上課程( 1091期 ),9000.0,,,FIN,,0,offline,taipei,中正區,,,,,
14242,14242,1111進修網,2020-07-28,跨平台網頁視覺設計師培訓,17500.0,,WebDesign,,,0,offline,taipei,大安區,,,,,
14243,14243,1111進修網,2020-07-28,兒童全腦開發訓練師認證輔導【初階】,19800.0,,,,,1,offline,taipei,大安區,,,,,
14244,14244,1111進修網,2020-07-28,不動產估價師學分班,8055.0,,,,,1,offline,taichung,,,,,,
14245,14245,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14246,14246,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14247,14247,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14248,14248,1111進修網,2020-07-28,都市計畫技師學分班-計畫分析方法,5370.0,,,,,1,offline,taipei,大安區,,,,,
14249,14249,1111進修網,2020-07-28,都市計畫技師學分班-都市工程學,5370.0,,,,,1,offline,taipei,大安區,,,,,
14250,14250,1111進修網,2020-07-28,諮商心理學系碩士班,,,,,,1,online,,,,,,,
14251,14251,1111進修網,2020-07-28,地政士學分班─土地登記,5370.0,,,,,1,offline,taipei,大安區,,,,,
14252,14252,1111進修網,2020-07-28,自然醫學學系專班-在職進修,,,,,,1,online,,,,,,,
14253,14253,1111進修網,2020-07-28,都市計畫技師學分班-都市交通計畫,5370.0,,,,,1,offline,taipei,大安區,,,,,
14254,14254,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14255,14255,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14256,14256,1111進修網,2020-07-28,自然醫學碩士班-營養師/芳療師/食療師/推拿按摩...,,,,,,1,online,,,,,,,
14257,14257,1111進修網,2020-07-28,社會工作師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14258,14258,1111進修網,2020-07-28,社會工作師學分班,30000.0,,,,,1,offline,taichung,,,,,,
14259,14259,1111進修網,2020-07-28,社會工作師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14260,14260,1111進修網,2020-07-28,社會工作師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14261,14261,1111進修網,2020-07-28,諮商心理系博士班,,,,,,1,online,,,,,,,
14262,14262,1111進修網,2020-07-28,資訊管理碩士,,,,MGMT,,0,offline,taichung,,,,,,
14263,14263,1111進修網,2020-07-28,法律系博士學分班-加強律師考題、輕鬆考取律師資格,,,,,,1,online,,,,,,,
14264,14264,1111進修網,2020-07-28,消防設備人員學分班,7500.0,,,,,1,offline,taichung,,,,,,
14265,14265,1111進修網,2020-07-28,法律學分班,27500.0,,,,,1,offline,taichung,,,,,,
14266,14266,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14267,14267,1111進修網,2020-07-28,土木工程技師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14268,14268,1111進修網,2020-07-28,都市計畫技師學分班-都市計畫,8055.0,,,,,1,offline,taipei,大安區,,,,,
14269,14269,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14270,14270,1111進修網,2020-07-28,社會工作師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14271,14271,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14272,14272,1111進修網,2020-07-28,土木工程技師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14273,14273,1111進修網,2020-07-28,加州律師考照-菁英培訓班,,,,LIS,,0,offline,taichung,,,,,,
14274,14274,1111進修網,2020-07-28,牙科醫學系-輕鬆擁有台灣教育部認可國外名校文憑,,,,,,1,offline,taichung,,,,,,
14275,14275,1111進修網,2020-07-28,一般行政職系學分班,7500.0,,,,,1,offline,taichung,,,,,,
14276,14276,1111進修網,2020-07-28,法律學分班,7500.0,,,,,1,offline,taichung,,,,,,
14277,14277,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14278,14278,1111進修網,2020-07-28,社會工作師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14279,14279,1111進修網,2020-07-28,麵包花盆栽藝術設計師資認證-講師班,10000.0,,,,,1,offline,taipei,大安區,,,,,
14280,14280,1111進修網,2020-07-28,兒童全腦開發訓練師認證輔導【進階】,19800.0,,,,,1,offline,taipei,大安區,,,,,
14281,14281,1111進修網,2020-07-28,健康管理師進階班,15000.0,,,MGMT,,0,offline,taipei,大安區,,,,,
14282,14282,1111進修網,2020-07-28,不動產估價師學分班,8055.0,,,,,1,offline,taichung,,,,,,
14283,14283,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14284,14284,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14285,14285,1111進修網,2020-07-28,BSS嬰幼兒音樂手語教保人員班,3500.0,,,,,1,offline,taipei,大安區,,,,,
14286,14286,1111進修網,2020-07-28,全方位高階經理人EMBA課程首選,,,,,,1,offline,taipei,大安區,,,,,
14287,14287,1111進修網,2020-07-28,社會工作師學分班,30000.0,,,,,1,offline,taichung,,,,,,
14288,14288,1111進修網,2020-07-28,社會工作師學分班,7500.0,,,,,1,offline,taichung,,,,,,
14289,14289,1111進修網,2020-07-28,不動產估價師學分班,8055.0,,,,,1,offline,taichung,,,,,,
14290,14290,1111進修網,2020-07-28,會計師資格先修學分班,7500.0,,,FIN,,0,offline,taichung,,,,,,
14291,14291,1111進修網,2020-07-28,兒童全腦開發訓練師認證輔導【進階】,19800.0,,,,,1,offline,taipei,大安區,,,,,
14292,14292,1111進修網,2020-07-28,都市計畫技師學分班-公共設施計畫,5370.0,,,,,1,offline,taipei,大安區,,,,,
14293,14293,1111進修網,2020-07-28,土木工程技師學分班－施工法,8055.0,,,,,1,offline,taipei,大安區,,,,,
14294,14294,1111進修網,2020-07-28,大地工程技師學分班－施工法,8055.0,,,,,1,offline,taipei,大安區,,,,,
14295,14295,1111進修網,2020-07-28,土木工程技師學分班－施工法,8055.0,,,,,1,offline,taipei,大安區,,,,,
14296,14296,1111進修網,2020-07-28,大地工程技師學分班－施工法,8055.0,,,,,1,offline,taipei,大安區,,,,,
14297,14297,1111進修網,2020-07-28,土木工程技師學分班－施工法,8055.0,,,,,1,offline,taipei,大安區,,,,,
14298,14298,1111進修網,2020-07-28,土木工程技師學分班－施工法,8055.0,,,,,1,offline,taipei,大安區,,,,,
14299,14299,1111進修網,2020-07-28,大地工程技師學分班－施工法,8055.0,,,,,1,offline,taipei,大安區,,,,,
14300,14300,1111進修網,2020-07-28,大地工程技師學分班－施工法,8055.0,,,,,1,offline,taipei,大安區,,,,,
14301,14301,1111進修網,2020-07-28,水土保持技師學分班－測量學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14302,14302,1111進修網,2020-07-28,水土保持技師學分班－測量學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14303,14303,1111進修網,2020-07-28,水土保持技師學分班－測量學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14304,14304,1111進修網,2020-07-28,綜合營造業專任工程人員必修學分班－測量學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14305,14305,1111進修網,2020-07-28,土木工程技師學分班－測量學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14306,14306,1111進修網,2020-07-28,土木工程技師學分班－營建管理,8055.0,,,MGMT,,0,offline,taipei,大安區,,,,,
14307,14307,1111進修網,2020-07-28,土木工程技師學分班－營建管理,8055.0,,,MGMT,,0,offline,taipei,大安區,,,,,
14308,14308,1111進修網,2020-07-28,土木工程技師學分班－測量學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14309,14309,1111進修網,2020-07-28,土木工程技師學分班－營建管理,8055.0,,,MGMT,,0,offline,taipei,大安區,,,,,
14310,14310,1111進修網,2020-07-28,土木工程技師學分班－測量學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14311,14311,1111進修網,2020-07-28,水土保持技師學分班－測量學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14312,14312,1111進修網,2020-07-28,土木工程技師學分班－測量學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14313,14313,1111進修網,2020-07-28,綜合營造業專任工程人員必修學分班－測量學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14314,14314,1111進修網,2020-07-28,綜合營造業專任工程人員必修學分班－測量學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14315,14315,1111進修網,2020-07-28,冷凍空調技師學分班－冷凍空調自動控制,5370.0,,,,,1,offline,taipei,大安區,,,,,
14316,14316,1111進修網,2020-07-28,土木工程技師學分班－營建管理,8055.0,,,MGMT,,0,offline,taipei,大安區,,,,,
14317,14317,1111進修網,2020-07-28,冷凍空調技師學分班－流體力學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14318,14318,1111進修網,2020-07-28,綜合營造業專任工程人員必修學分班－結構學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14319,14319,1111進修網,2020-07-28,結構工程技師學分班－結構學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14320,14320,1111進修網,2020-07-28,土木工程技師學分班－結構學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14321,14321,1111進修網,2020-07-28,水土保持技師學分班－結構學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14322,14322,1111進修網,2020-07-28,水土保持技師學分班－結構學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14323,14323,1111進修網,2020-07-28,結構工程技師學分班－結構學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14324,14324,1111進修網,2020-07-28,綜合營造業專任工程人員必修學分班－結構學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14325,14325,1111進修網,2020-07-28,結構工程技師學分班－結構學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14326,14326,1111進修網,2020-07-28,土木工程技師學分班－結構學,8055.0,,,,,1,offline,taipei,大安區,,,,,
14327,14327,1111進修網,2020-07-28,水土保持技師學分班－結構學,8055.0,,,,,1,offline,taipei,大安區,,,,,
